delivery_count_sum,is_above_average_delivery_day,log_ratio_to_average,delivery_date,delivery_weekday_name,is_midweek,DailyPrecipitation,DailySnowDepth,SnowOnGround,DailySnowfall,PriorDayAverageDryBulbTemperatureDiff,PriorDayMaximumTemperatureDiff,PriorDayMinimumTemperatureDiff,PriorDayPrecipitationAmt,Prior2DayPrecipitationAmt,PriorDayPrecipitationDiff,Prior2DayPrecipitationDiff,PriorDaySnowfallAmt,PriorDaySnowfallDiff,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,Precip_10AM-2PM
96,False,-0.12531556481580577,2015-10-28,Wed,True,0.38,0,false,0.0,-10,-8,-13,0.35,0.01,0.030000000000000027,0.37,0.0,0.0,Light Precip,Light Precip,Light Precip,Light Precip
126,False,-0.007216252737811282,2016-10-28,Fri,False,0.0,0,false,0.0,13,23,4,0.0,0.33,0.0,-0.33,0.0,0.0,No Precip,No Precip,No Precip,No Precip
86,False,-0.17308834661180644,2017-10-28,Sat,False,0.0,0,false,0.0,-2,-2,-3,0.25,0.0,-0.25,0.0,0.1,-0.1,No Precip,No Precip,No Precip,No Precip
214,True,0.2228269754938167,2019-10-28,Mon,False,0.0,0,false,0.0,-5,-7,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
179,True,0.145266233124519,2020-10-28,Wed,True,0.0,0,false,0.0,15,16,14,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
64,False,-0.301406823871487,2021-10-28,Thu,True,0.54,0,false,0.0,-2,-4,-1,0.32,0.0,0.22000000000000003,0.54,0.0,0.0,Precip,Light Precip,Light Precip,Light Precip
96,True,0.015660246357634126,2011-10-29,Sat,False,0.0,0,false,0.0,-2,-2,-3,0.0,0.01,0.0,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
62,False,-0.17421929718368043,2012-10-29,Mon,False,0.0,0,false,0.0,0,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
91,False,-0.007569594360840727,2013-10-29,Tue,True,0.03,0,false,0.0,-1,-2,1,0.0,0.0,0.03,0.03,0.0,0.0,No Precip,No Precip,No Precip,No Precip
72,False,-0.10927849025066586,2014-10-29,Wed,True,0.0,0,false,0.0,-5,-6,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
96,True,0.015660246357634126,2015-10-29,Thu,True,0.01,0,false,0.0,1,2,1,0.38,0.35,-0.37,-0.33999999999999997,0.0,0.0,No Precip,No Precip,No Precip,No Precip
41,False,-0.3538271299621988,2016-10-29,Sat,False,0.06,0,false,0.0,-8,-16,0,0.0,0.0,0.06,0.06,0.0,0.0,No Precip,No Precip,No Precip,Light Precip
91,False,-0.007569594360840727,2018-10-29,Mon,False,0.01,0,false,0.0,-8,-8,-7,0.0,0.13,0.01,-0.12000000000000001,0.0,0.0,No Precip,No Precip,No Precip,No Precip
207,True,0.3493593587749835,2019-10-29,Tue,True,0.0,0,false,0.0,0,2,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
151,True,0.21236596061123514,2020-10-29,Thu,True,0.0,0,false,0.0,-5,-12,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
19,False,-0.6878573857291054,2021-10-29,Fri,False,0.0,0,false,0.0,1,9,-7,0.54,0.32,-0.54,-0.32,0.0,0.0,No Precip,No Precip,No Precip,No Precip
42,False,-0.4458635609892204,2012-10-30,Tue,True,0.0,0,false,0.0,1,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
77,False,-0.182622126214639,2013-10-30,Wed,True,0.13,0,false,0.0,8,8,8,0.03,0.0,0.1,0.13,0.0,0.0,Light Precip,Light Precip,No Precip,No Precip
81,False,-0.16062783250847112,2014-10-30,Thu,True,0.0,0,false,0.0,0,6,-5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
106,False,-0.04380698612235062,2015-10-30,Fri,False,0.01,0,false,0.0,5,4,5,0.01,0.38,0.0,-0.37,0.0,0.0,No Precip,No Precip,No Precip,No Precip
115,False,-0.008415011033509208,2017-10-30,Mon,False,0.0,0,false,0.0,-1,-4,2,0.03,0.0,-0.03,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
94,False,-0.09598499778742221,2018-10-30,Tue,True,0.0,0,false,0.0,4,5,3,0.01,0.0,-0.01,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
225,True,0.2830696667242416,2019-10-30,Wed,True,0.0,0,false,0.0,-4,-4,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
198,True,0.2275523388744102,2020-10-30,Fri,False,0.0,0,false,0.0,3,7,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
151,True,0.13846251214486624,2011-10-31,Mon,False,0.0,0,false,0.0,-3,0,-6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
79,False,-0.14288734385786184,2012-10-31,Wed,True,0.0,0,false,0.0,0,2,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
74,False,-0.171282715417327,2013-10-31,Thu,True,0.0,0,false,0.0,0,0,0,0.13,0.03,-0.13,-0.03,0.0,0.0,No Precip,No Precip,No Precip,No Precip
78,False,-0.14841983245782286,2014-10-31,Fri,False,0.0,0,false,0.0,-7,-9,-5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
55,False,-0.3001517456540594,2015-10-31,Sat,False,0.33,0,false,0.0,1,-2,4,0.01,0.01,0.32,0.32,0.0,0.0,Light Precip,Light Precip,Light Precip,Light Precip
100,False,-0.040514435148303225,2016-10-31,Mon,False,0.0,0,false,0.0,6,12,0,0.0,0.06,0.0,-0.06,0.0,0.0,No Precip,No Precip,No Precip,No Precip
147,True,0.1268028995998729,2017-10-31,Tue,True,0.0,0,false,0.0,-5,-5,-4,0.0,0.03,0.0,-0.03,0.0,0.0,No Precip,No Precip,No Precip,No Precip
89,False,-0.09112442850339045,2018-10-31,Wed,True,0.0,0,false,0.0,-1,0,-3,0.0,0.01,0.0,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
215,True,0.2919240247673021,2019-10-31,Thu,True,0.0,0,false,0.0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
134,False,-0.02856855521966078,2011-11-01,Tue,True,0.0,0,false,0.0,8,5,12,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
169,True,0.07221335102920512,2012-11-01,Thu,True,0.0,0,false,0.0,0,-5,6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
72,False,-0.2983408571532,2013-11-01,Fri,False,0.0,0,false,0.0,0,2,-2,0.0,0.13,0.0,-0.13,0.0,0.0,No Precip,No Precip,No Precip,No Precip
35,False,-0.6116053092341928,2014-11-01,Sat,False,0.0,0,false,0.0,0,2,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
280,True,0.29148467775775083,2016-11-01,Tue,True,0.0,0,false,0.0,4,5,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
169,True,0.07221335102920512,2017-11-01,Wed,True,0.05,0,false,0.0,1,2,-1,0.0,0.0,0.05,0.05,0.0,0.0,No Precip,No Precip,No Precip,Light Precip
135,False,-0.025339585089462296,2018-11-01,Thu,True,0.0,0,false,0.0,-3,-3,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
206,True,0.15819386678468494,2019-11-01,Fri,False,0.07,0,false,0.1,6,6,6,0.0,0.0,0.07,0.07,0.0,0.1,No Precip,No Precip,No Precip,No Precip
88,False,-0.21119068143429984,2021-11-01,Mon,False,0.0,0,false,0.0,-5,-5,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
139,False,-0.03249701310935263,2011-11-02,Wed,True,0.0,0,false,0.0,-6,-4,-8,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
132,False,-0.054937882157597845,2012-11-02,Fri,False,0.0,0,false,0.0,-6,-8,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
37,False,-0.6073100892964527,2013-11-02,Sat,False,0.0,0,false,0.0,-3,-2,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
98,False,-0.18428573767095283,2015-11-02,Mon,False,0.0,0,false,0.0,10,14,5,0.0,0.33,0.0,-0.33,0.0,0.0,No Precip,No Precip,No Precip,No Precip
212,True,0.15082404756530374,2016-11-02,Wed,True,0.0,0,false,0.0,-3,-1,-5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
169,True,0.05237489125022587,2017-11-02,Thu,True,0.0,0,false,0.0,5,3,8,0.05,0.0,-0.05,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
134,False,-0.04840701499864006,2018-11-02,Fri,False,0.0,0,false,0.0,-2,-3,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
156,True,0.01761278499101386,2019-11-02,Sat,False,0.0,0,false,0.1,-4,-7,-2,0.07,0.0,-0.07,0.0,0.1,0.0,No Precip,No Precip,No Precip,No Precip
354,True,0.37349144866234013,2020-11-02,Mon,False,0.0,0,false,0.0,10,19,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
67,False,-0.34943701066262123,2021-11-02,Tue,True,0.0,0,false,0.0,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
127,False,-0.03607536544527966,2011-11-03,Thu,True,0.0,0,false,0.0,-2,3,-7,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
77,False,-0.25338836122875463,2014-11-03,Mon,False,0.0,0,false,0.0,3,-1,8,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
129,False,-0.02928937610198753,2015-11-03,Tue,True,0.0,0,false,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
201,True,0.16331697101925235,2016-11-03,Thu,True,0.0,0,false,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
128,False,-0.03266911675336814,2017-11-03,Fri,False,0.05,0,false,0.5,-6,-5,-7,0.0,0.05,0.05,0.0,0.0,0.5,No Precip,No Precip,No Precip,No Precip
71,False,-0.2886207376821613,2018-11-03,Sat,False,0.02,0,false,0.0,0,-1,2,0.0,0.0,0.02,0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
95,False,-0.16215548111238878,2019-11-03,Sun,False,0.0,0,false,0.0,4,10,-1,0.0,0.07,0.0,-0.07,0.1,-0.1,No Precip,No Precip,No Precip,No Precip
283,True,0.3119073491230537,2020-11-03,Tue,True,0.0,0,false,0.0,11,17,6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
131,False,-0.022607790745472253,2021-11-03,Wed,True,0.0,0,false,0.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
90,False,-0.20612596535352334,2011-11-04,Fri,False,0.0,0,false,0.0,0,2,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
76,False,-0.27955488251205685,2013-11-04,Mon,False,0.17,0,false,0.0,-2,-6,1,0.0,0.0,0.17,0.17,0.0,0.0,No Precip,No Precip,Precip,Precip
58,False,-0.39694048122991094,2014-11-04,Tue,True,0.0,0,false,0.0,-3,-2,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
143,False,-0.0050324373277864124,2015-11-04,Wed,True,0.0,0,false,0.0,-1,-9,7,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
188,True,0.11378937447083164,2016-11-04,Fri,False,0.0,0,false,0.0,1,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
68,False,-0.32785956208661193,2017-11-04,Sat,False,0.02,0,false,0.0,8,8,7,0.05,0.0,-0.030000000000000002,0.02,0.5,-0.5,No Precip,No Precip,No Precip,No Precip
184,True,0.1044493482166882,2019-11-04,Mon,False,0.13,0,false,0.2,-2,-5,0,0.0,0.0,0.13,0.13,0.0,0.2,No Precip,No Precip,Light Precip,Precip
322,True,0.3474873969029827,2020-11-04,Wed,True,0.0,0,false,0.0,5,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
173,True,0.07767762833594714,2021-11-04,Thu,True,0.0,0,false,0.0,2,6,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
43,False,-0.4435358712137638,2011-11-05,Sat,False,0.0,0,false,0.0,7,1,12,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
119,False,-0.001457365400819562,2012-11-05,Mon,False,0.0,0,false,0.0,4,0,8,0.01,0.0,-0.01,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
44,False,-0.4335516503071629,2013-11-05,Tue,True,0.18,0,false,0.7,-5,-4,-6,0.17,0.0,0.009999999999999981,0.18,0.0,0.7,No Precip,No Precip,No Precip,No Precip
23,False,-0.7152764907757574,2014-11-05,Wed,True,0.04,0,false,0.0,-5,-8,-3,0.0,0.0,0.04,0.04,0.0,0.0,No Precip,No Precip,No Precip,No Precip
125,True,0.019905686214706092,2015-11-05,Thu,True,0.01,0,false,0.0,-3,3,-10,0.0,0.0,0.01,0.01,0.0,0.0,No Precip,No Precip,No Precip,Light Precip
118,False,-0.005122319487224936,2016-11-05,Sat,False,0.0,0,false,0.0,3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
140,True,0.06912370888488771,2018-11-05,Mon,False,0.3,0,false,0.0,3,6,1,0.17,0.02,0.12999999999999998,0.27999999999999997,0.0,0.0,No Precip,No Precip,No Precip,Light Precip
168,True,0.14830495493251253,2019-11-05,Tue,True,0.0,0,false,0.0,-8,-8,-7,0.13,0.0,-0.13,0.0,0.2,-0.2,No Precip,No Precip,No Precip,No Precip
279,True,0.3685998764802472,2020-11-05,Thu,True,0.0,0,false,0.0,-5,-8,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
135,True,0.053329441701655794,2021-11-05,Fri,False,0.0,0,false,0.0,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
132,True,0.04992048053768976,2012-11-06,Tue,True,0.31,0,false,0.0,-1,-1,0,0.0,0.01,0.31,0.3,0.0,0.0,Precip,Light Precip,Light Precip,No Precip
56,False,-0.32246542366195974,2013-11-06,Wed,True,0.05,0,false,0.4,-3,-5,0,0.18,0.17,-0.13,-0.12000000000000001,0.7,-0.29999999999999993,Light Precip,No Precip,No Precip,No Precip
62,False,-0.27826176116990625,2014-11-06,Thu,True,0.0,0,false,0.0,-3,-1,-4,0.04,0.0,-0.04,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
127,True,0.03315027028779667,2015-11-06,Fri,False,0.0,0,false,0.0,-11,-18,-3,0.01,0.0,-0.01,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
127,True,0.03315027028779667,2017-11-06,Mon,False,0.0,0,false,0.0,-6,-10,-3,0.07,0.02,-0.07,-0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
127,True,0.03315027028779667,2018-11-06,Tue,True,0.3,0,false,0.1,-5,-2,-8,0.3,0.17,0.0,0.12999999999999998,0.0,0.1,Light Precip,Light Precip,Light Precip,No Precip
138,True,0.0692256357330764,2019-11-06,Wed,True,0.02,0,false,0.4,-2,-1,-3,0.0,0.13,0.02,-0.11,0.0,0.4,No Precip,Light Precip,No Precip,No Precip
221,True,0.27373882301695057,2020-11-06,Fri,False,0.0,0,false,0.0,8,9,7,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
69,False,-0.23180435993090479,2021-11-06,Sat,False,0.0,0,false,0.0,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
118,False,-0.032232478945312164,2011-11-07,Mon,False,0.0,0,false,0.0,-6,-5,-8,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
133,True,0.019737154715648266,2012-11-07,Wed,True,0.0,0,false,0.0,2,3,0,0.31,0.0,-0.31,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
70,False,-0.2590164462371808,2013-11-07,Thu,True,0.0,0,false,0.0,-3,-4,-2,0.05,0.18,-0.05,-0.18,0.4,-0.4,No Precip,No Precip,No Precip,No Precip
49,False,-0.4139184062229239,2014-11-07,Fri,False,0.01,0,false,0.0,2,4,-1,0.0,0.04,0.01,-0.03,0.0,0.0,No Precip,No Precip,No Precip,No Precip
139,True,0.03890031400265749,2015-11-07,Sat,False,0.0,0,false,0.0,-1,3,-6,0.0,0.01,0.0,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
237,True,0.27063385975866633,2016-11-07,Mon,False,0.0,0,false,0.0,-2,-5,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
170,True,0.12633443512683637,2017-11-07,Tue,True,0.0,0,false,0.0,4,3,6,0.0,0.07,0.0,-0.07,0.0,0.0,No Precip,No Precip,No Precip,No Precip
132,True,0.01645944495441226,2018-11-07,Wed,True,0.02,1,true,0.5,-7,-10,-4,0.3,0.3,-0.27999999999999997,-0.27999999999999997,0.1,0.4,Light Precip,No Precip,No Precip,No Precip
177,True,0.14385878011036907,2019-11-07,Thu,True,0.0,0,false,0.0,-3,-3,-4,0.02,0.0,-0.02,0.0,0.4,-0.4,No Precip,No Precip,No Precip,No Precip
120,False,-0.024933240203812743,2020-11-07,Sat,False,0.0,0,false,0.0,5,-1,11,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
53,False,-0.3798386166506485,2021-11-07,Sun,False,0.0,0,false,0.0,-3,-5,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
120,False,-0.02271850657210265,2011-11-08,Tue,True,0.0,0,false,0.0,-2,-3,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
106,False,-0.07659388735495723,2012-11-08,Thu,True,0.0,0,false,0.0,1,7,-4,0.0,0.31,0.0,-0.31,0.0,0.0,No Precip,No Precip,No Precip,No Precip
42,False,-0.47865046222182706,2013-11-08,Fri,False,0.0,0,false,0.0,4,11,-4,0.0,0.05,0.0,-0.05,0.0,0.0,No Precip,No Precip,No Precip,No Precip
246,True,0.28903535448365164,2016-11-08,Tue,True,0.0,0,false,0.0,-7,-6,-8,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
171,True,0.13109635777242634,2017-11-08,Wed,True,0.0,0,false,0.0,2,6,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
99,False,-0.1062645580221776,2018-11-08,Thu,True,0.06,0,false,0.7,-4,-5,-3,0.02,0.3,0.039999999999999994,-0.24,0.5,0.19999999999999996,No Precip,No Precip,No Precip,No Precip
136,True,0.031639155750490026,2019-11-08,Fri,False,0.0,0,false,0.0,4,9,0,0.0,0.02,0.0,-0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
91,False,-0.1428583602986339,2020-11-08,Sun,False,0.0,0,false,0.0,-4,-2,-6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
127,True,0.0019039683362293816,2021-11-08,Mon,False,0.0,0,false,0.0,-4,-6,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
89,False,-0.17478804882976232,2011-11-09,Wed,True,0.0,0,false,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
109,False,-0.08675155753405149,2012-11-09,Fri,False,0.0,0,false,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
24,False,-0.7439668137630691,2013-11-09,Sat,False,0.0,0,false,0.0,5,-1,12,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
150,True,0.05191320358100612,2015-11-09,Mon,False,0.0,0,false,0.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
250,True,0.27376195319736246,2016-11-09,Wed,True,0.0,0,false,0.0,-1,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
143,True,0.031157981990386677,2017-11-09,Thu,True,0.0,0,false,0.0,-13,-12,-14,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
93,False,-0.15569510692073996,2018-11-09,Fri,False,0.01,1,true,0.3,-5,-4,-7,0.06,0.02,-0.049999999999999996,-0.01,0.7,-0.39999999999999997,No Precip,Light Precip,Light Precip,No Precip
139,True,0.018836744779419982,2019-11-09,Sat,False,0.04,0,false,0.0,11,8,14,0.0,0.0,0.04,0.04,0.0,0.0,No Precip,No Precip,No Precip,No Precip
210,True,0.1980412392592442,2020-11-09,Mon,False,0.32,0,false,0.0,-14,-6,-22,0.0,0.0,0.32,0.32,0.0,0.0,No Precip,No Precip,No Precip,Light Precip
124,False,-0.030756370312440016,2021-11-09,Tue,True,0.0,0,false,0.0,-5,0,-10,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
94,False,-0.06957888545635764,2011-11-10,Thu,True,0.0,0,false,0.0,-7,-11,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
29,False,-0.5803087411571002,2014-11-10,Mon,False,0.28,1,true,2.6,-7,-8,-7,0.0,0.0,0.28,0.28,0.0,2.6,Precip,Light Precip,Precip,Precip
143,True,0.1126292984090055,2015-11-10,Tue,True,0.0,0,false,0.0,-3,-1,-6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
221,True,0.3016855346290544,2016-11-10,Thu,True,0.0,0,false,0.0,9,8,9,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
151,True,0.13627020823711314,2017-11-10,Fri,False,0.03,0,false,0.1,-2,-4,-1,0.0,0.0,0.03,0.03,0.0,0.1,No Precip,No Precip,No Precip,No Precip
39,False,-0.4516421320295571,2018-11-10,Sat,False,0.0,1,true,0.0,-3,-1,-4,0.01,0.06,-0.01,-0.06,0.3,-0.3,No Precip,No Precip,No Precip,No Precip
64,False,-0.23652676507216908,2019-11-10,Sun,False,0.01,0,false,0.2,-11,-12,-11,0.04,0.0,-0.03,0.01,0.0,0.2,No Precip,No Precip,No Precip,No Precip
223,True,0.3055981239921044,2020-11-10,Tue,True,0.62,0,false,5.5,-19,-34,-5,0.32,0.0,0.3,0.62,0.0,5.5,No Precip,No Precip,Light Precip,Light Precip
29,False,-0.5803087411571002,2021-11-10,Wed,True,0.27,0,false,0.0,1,-2,4,0.0,0.0,0.27,0.27,0.0,0.0,No Precip,No Precip,No Precip,No Precip
94,False,-0.026872146400301365,2011-11-11,Fri,False,0.0,0,false,0.0,5,11,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
48,False,-0.3187587626244128,2013-11-11,Mon,False,0.0,0,false,0.0,-10,-3,-17,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
16,False,-0.7958800173440752,2014-11-11,Tue,True,0.04,3,true,0.8,-6,-5,-6,0.28,0.0,-0.24000000000000002,0.04,2.6,-1.8,Light Precip,Light Precip,Light Precip,No Precip
117,True,0.06818586174616162,2015-11-11,Wed,True,1.73,0,false,0.0,-2,-8,4,0.0,0.0,1.73,1.73,0.0,0.0,No Precip,No Precip,No Precip,No Precip
215,True,0.33243845991560533,2016-11-11,Fri,False,0.0,0,false,0.0,-14,-18,-9,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
116,True,0.06445798922691845,2017-11-11,Sat,False,0.0,0,false,0.0,15,18,13,0.03,0.0,-0.03,0.0,0.1,-0.1,No Precip,No Precip,No Precip,No Precip
157,True,0.19589965240923377,2019-11-11,Mon,False,0.0,0,false,0.0,-13,-15,-10,0.01,0.04,-0.01,-0.04,0.2,-0.2,No Precip,No Precip,No Precip,No Precip
129,True,0.11058971029924898,2020-11-11,Wed,True,0.0,6,true,0.0,-1,5,-6,0.62,0.32,-0.62,-0.32,5.5,-5.5,No Precip,No Precip,No Precip,No Precip
8,False,-1.0969100130080565,2021-11-11,Thu,True,0.41,0,false,0.0,-5,-10,0,0.27,0.0,0.13999999999999996,0.41,0.0,0.0,Light Precip,Light Precip,No Precip,No Precip
102,True,0.09655534211704749,2012-11-12,Mon,False,0.01,0,false,0.2,-16,-29,-3,0.02,0.24,-0.01,-0.22999999999999998,0.0,0.2,No Precip,Light Precip,No Precip,No Precip
47,False,-0.23994697170915255,2013-11-12,Tue,True,0.0,0,false,0.0,-8,-11,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
57,False,-0.15616997397237867,2014-11-12,Wed,True,0.0,3,true,0.0,-3,-3,-3,0.04,0.28,-0.04,-0.28,0.8,-0.8,No Precip,No Precip,No Precip,No Precip
98,True,0.07918124604762482,2015-11-12,Thu,True,0.37,0,false,0.0,-7,-8,-5,1.73,0.0,-1.3599999999999999,0.37,0.0,0.0,Precip,No Precip,No Precip,No Precip
27,False,-0.48068106548588274,2016-11-12,Sat,False,0.0,0,false,0.0,1,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
97,True,0.07472690462137484,2018-11-12,Mon,False,0.0,1,true,0.0,-8,-7,-9,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
171,True,0.32095128074728374,2019-11-12,Tue,True,0.0,0,false,0.0,0,2,-3,0.0,0.01,0.0,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
132,True,0.20852910156097978,2020-11-12,Thu,True,0.16,4,true,2.8,-2,-6,1,0.0,0.62,0.16,-0.45999999999999996,0.0,2.8,No Precip,No Precip,Light Precip,Precip
4,False,-1.3099848383169077,2021-11-12,Fri,False,0.06,0,false,0.0,-4,-5,-2,0.41,0.27,-0.35,-0.21000000000000002,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
165,True,0.07058107428570728,2012-11-13,Tue,True,0.0,0,false,0.0,8,16,-1,0.01,0.02,-0.01,-0.02,0.2,-0.2,No Precip,No Precip,No Precip,No Precip
67,False,-0.32082806722737256,2013-11-13,Wed,True,0.0,0,false,0.0,17,22,11,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
53,False,-0.42262700032741,2014-11-13,Thu,True,0.0,3,true,0.0,2,1,2,0.0,0.04,0.0,-0.04,0.0,0.0,No Precip,No Precip,No Precip,No Precip
