PM_Diff_Amt,PM_Diff_Category_Val,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,WindSpeed_12AM-6AM_avg_val,WindSpeed_6AM-10AM_avg_val,WindSpeed_10AM-2PM_avg_val,open_price,prior_day_open_price,prior_day_open_diff,prior_day_trend,yesterday_avg_diff,yesterday_avg_trend
-20.0,Less_Activity,Light Precip,No Precip,No Precip,11.58,15.2,15.9,6.02,6.165,-0.145,Significantly Worse (<-.10),-0.0733,Worse (<-.05)
-15.0,Less_Activity,No Precip,No Precip,No Precip,7.5,11.63,12.63,6.21,6.02,0.19,Significantly Better (>.10),-0.1775,Significantly Worse (<-.10)
-18.0,Less_Activity,No Precip,No Precip,No Precip,9.67,12.38,9.5,6.255,6.21,0.045,Slightly Better (>.02),0.1175,Significantly Better (>.10)
-13.0,Less_Activity,No Precip,No Precip,No Precip,0.5,2.25,7.13,6.195,6.215,-0.02,Nominal Change,-0.03,Slightly Worse (<-.02)
-17.0,Less_Activity,No Precip,No Precip,No Precip,6.33,9.38,7.0,6.2175,6.195,0.0225,Slightly Better (>.02),-0.03,Slightly Worse (<-.02)
-14.0,Less_Activity,Light Precip,No Precip,No Precip,11.38,12.5,9.38,6.1525,6.2175,-0.065,Worse (<-.05),0.0125,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,12.17,16.38,11.25,6.235,6.1525,0.0825,Better (>.05),-0.0538,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,6.75,14.13,13.5,6.4925,6.235,0.2575,Significantly Better (>.10),0.05,Slightly Better (>.02)
-13.0,Less_Activity,No Precip,No Precip,No Precip,5.63,1.5,6.0,6.54,6.5242,0.0158,Nominal Change,0.0238,Slightly Better (>.02)
-4.0,Same_Activity,No Precip,No Precip,No Precip,6.58,13.25,17.63,6.5325,6.54,-0.0075,Nominal Change,0.0238,Slightly Better (>.02)
-10.0,Less_Activity,Light Precip,No Precip,No Precip,6.45,6.0,3.88,6.56,6.5325,0.0275,Slightly Better (>.02),4.0E-4,Nominal Change
-23.0,Less_Activity,No Precip,Precip,Precip,6.12,9.35,1.88,6.465,6.56,-0.095,Worse (<-.05),0.0238,Slightly Better (>.02)
-44.0,Less_Activity,No Precip,No Precip,No Precip,9.0,12.75,14.25,6.52,6.465,0.055,Better (>.05),-0.0813,Worse (<-.05)
-11.0,Less_Activity,No Precip,No Precip,No Precip,4.22,9.13,17.0,6.6325,6.595,0.0375,Slightly Better (>.02),0.0563,Better (>.05)
-25.0,Less_Activity,No Precip,No Precip,No Precip,6.42,6.68,9.63,6.7325,6.6325,0.1,Better (>.05),0.0563,Better (>.05)
-39.0,Less_Activity,No Precip,No Precip,No Precip,9.92,8.0,17.5,6.2225,6.385,-0.1625,Significantly Worse (<-.10),-0.1925,Significantly Worse (<-.10)
-25.0,Less_Activity,No Precip,No Precip,No Precip,4.42,8.0,10.88,6.16,6.1808,-0.0208,Slightly Worse (<-.02),-0.0313,Slightly Worse (<-.02)
-9.0,Less_Activity,No Precip,No Precip,No Precip,7.5,11.75,16.0,5.98,6.16,-0.18,Significantly Worse (<-.10),-0.0313,Slightly Worse (<-.02)
-14.0,Less_Activity,No Precip,No Precip,No Precip,3.33,3.0,4.88,6.2,5.98,0.22,Significantly Better (>.10),-0.1904,Significantly Worse (<-.10)
-18.0,Less_Activity,No Precip,No Precip,No Precip,6.42,15.25,20.38,6.24,6.2,0.04,Slightly Better (>.02),0.13,Significantly Better (>.10)
-14.0,Less_Activity,No Precip,No Precip,No Precip,9.67,11.25,14.88,6.3025,6.24,0.0625,Better (>.05),0.15,Significantly Better (>.10)
-6.0,Less_Activity,No Precip,No Precip,No Precip,0.25,1.75,2.0,6.3225,6.3158,0.0067,Nominal Change,0.01,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,9.0,14.13,16.0,6.0,6.3225,-0.3225,Significantly Worse (<-.10),0.01,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,11.83,9.88,20.63,6.06,6.0,0.06,Better (>.05),-0.3192,Significantly Worse (<-.10)
1.0,Same_Activity,Precip,Precip,Precip,5.53,7.45,7.2,5.8375,6.06,-0.2225,Significantly Worse (<-.10),-0.1013,Significantly Worse (<-.10)
-23.0,Less_Activity,No Precip,No Precip,No Precip,6.83,4.88,6.38,5.8,5.8375,-0.0375,Slightly Worse (<-.02),-0.1925,Significantly Worse (<-.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,9.58,18.38,16.25,5.67,5.7025,-0.0325,Slightly Worse (<-.02),-0.0488,Slightly Worse (<-.02)
5.0,Same_Activity,No Precip,No Precip,No Precip,10.7,9.18,5.5,5.6375,5.67,-0.0325,Slightly Worse (<-.02),-0.0488,Slightly Worse (<-.02)
-7.0,Less_Activity,No Precip,No Precip,No Precip,1.42,6.5,9.63,5.6,5.6375,-0.0375,Slightly Worse (<-.02),-0.0488,Slightly Worse (<-.02)
10.0,More_Activity,No Precip,No Precip,No Precip,0.25,2.75,5.75,5.6006,5.6,6.0E-4,Nominal Change,-0.0538,Worse (<-.05)
-19.0,Less_Activity,No Precip,No Precip,No Precip,0.83,0.0,5.38,5.6025,5.6019,6.0E-4,Nominal Change,9.0E-4,Nominal Change
-14.0,Less_Activity,No Precip,No Precip,No Precip,4.5,5.88,7.75,5.68,5.6025,0.0775,Better (>.05),9.0E-4,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.0,9.13,10.0,5.6925,5.68,0.0125,Nominal Change,0.0778,Better (>.05)
0.0,Same_Activity,No Precip,No Precip,No Precip,5.25,10.38,10.25,5.8575,5.6925,0.165,Significantly Better (>.10),0.0513,Better (>.05)
-16.0,Less_Activity,No Precip,No Precip,No Precip,9.83,9.38,7.88,5.8894,5.8575,0.0319,Slightly Better (>.02),0.1713,Significantly Better (>.10)
-11.0,Less_Activity,No Precip,No Precip,No Precip,5.33,12.13,19.25,5.985,5.9531,0.0319,Slightly Better (>.02),0.0478,Slightly Better (>.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,13.42,13.38,9.13,5.95,5.985,-0.035,Slightly Worse (<-.02),0.0478,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,4.42,7.75,9.75,5.8225,5.95,-0.1275,Significantly Worse (<-.10),-0.0191,Nominal Change
2.0,Same_Activity,No Precip,Precip,Precip,13.75,16.83,13.93,5.92,5.8225,0.0975,Better (>.05),-0.145,Significantly Worse (<-.10)
-6.0,Less_Activity,No Precip,No Precip,No Precip,4.33,4.25,4.25,6.0,5.92,0.08,Better (>.05),0.0338,Slightly Better (>.02)
10.0,More_Activity,Light Precip,No Precip,No Precip,8.03,5.63,4.13,5.8475,5.8983,-0.0508,Worse (<-.05),-0.0763,Worse (<-.05)
8.0,More_Activity,Precip,No Precip,No Precip,13.13,12.88,18.75,6.0275,5.8475,0.18,Significantly Better (>.10),-0.0763,Worse (<-.05)
-26.0,Less_Activity,No Precip,No Precip,No Precip,13.83,12.83,6.43,6.105,6.0275,0.0775,Better (>.05),0.1546,Significantly Better (>.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,9.42,11.25,12.13,6.1,6.105,-0.005,Nominal Change,0.1675,Significantly Better (>.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,3.17,6.0,10.13,5.89,6.1,-0.21,Significantly Worse (<-.10),0.0338,Slightly Better (>.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,7.83,11.38,10.25,6.0275,5.9817,0.0458,Slightly Better (>.02),0.0688,Better (>.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,7.75,13.13,12.63,6.3375,6.0275,0.31,Significantly Better (>.10),0.0688,Better (>.05)
-16.0,Less_Activity,No Precip,No Precip,No Precip,9.33,10.25,7.63,6.455,6.3375,0.1175,Significantly Better (>.10),0.3329,Significantly Better (>.10)
-11.0,Less_Activity,No Precip,No Precip,No Precip,10.92,8.8,7.63,6.4925,6.455,0.0375,Slightly Better (>.02),0.2725,Significantly Better (>.10)
-13.0,Less_Activity,No Precip,No Precip,No Precip,0.5,3.25,6.88,6.53,6.4925,0.0375,Slightly Better (>.02),0.0963,Better (>.05)
13.0,More_Activity,No Precip,No Precip,No Precip,6.08,7.13,10.13,6.82,6.7233,0.0967,Better (>.05),0.145,Significantly Better (>.10)
-4.0,Same_Activity,Light Precip,No Precip,No Precip,12.37,9.25,4.75,7.025,6.82,0.205,Significantly Better (>.10),0.145,Significantly Better (>.10)
6.0,More_Activity,No Precip,No Precip,No Precip,5.92,8.0,10.13,7.35,7.1875,0.1625,Significantly Better (>.10),0.265,Significantly Better (>.10)
-17.0,Less_Activity,No Precip,No Precip,No Precip,6.25,6.63,10.25,7.645,7.35,0.295,Significantly Better (>.10),0.2438,Significantly Better (>.10)
-4.0,Same_Activity,No Precip,No Precip,No Precip,5.08,9.13,12.25,7.5125,7.5567,-0.0442,Slightly Worse (<-.02),-0.0663,Worse (<-.05)
-29.0,Less_Activity,Light Precip,No Precip,No Precip,8.67,12.0,12.25,7.81,7.5775,0.2325,Significantly Better (>.10),-0.0925,Worse (<-.05)
-5.0,Same_Activity,No Precip,No Precip,No Precip,8.58,13.88,18.63,7.5,7.6033,-0.1033,Significantly Worse (<-.10),-0.155,Significantly Worse (<-.10)
8.0,More_Activity,No Precip,No Precip,No Precip,6.0,7.75,5.88,7.9,7.5,0.4,Significantly Better (>.10),-0.155,Significantly Worse (<-.10)
0.0,Same_Activity,No Precip,Precip,Precip,8.03,12.3,14.0,7.8,7.9,-0.1,Significantly Worse (<-.10),0.3483,Significantly Better (>.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.0,6.75,7.13,7.93,7.8,0.13,Significantly Better (>.10),0.1,Better (>.05)
-32.0,Less_Activity,No Precip,No Precip,No Precip,7.58,7.63,10.63,8.0675,7.93,0.1375,Significantly Better (>.10),0.08,Better (>.05)
-18.0,Less_Activity,No Precip,No Precip,No Precip,1.5,4.63,4.38,8.23,8.1758,0.0542,Better (>.05),0.0813,Better (>.05)
4.0,Same_Activity,Precip,Precip,Precip,4.22,5.95,8.45,8.14,8.23,-0.09,Worse (<-.05),0.0813,Better (>.05)
-22.0,Less_Activity,No Precip,No Precip,No Precip,10.25,7.63,6.88,7.9,8.14,-0.24,Significantly Worse (<-.10),-0.0629,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,5.75,7.63,18.13,7.905,7.9,0.005,Nominal Change,-0.285,Significantly Worse (<-.10)
6.0,More_Activity,No Precip,No Precip,No Precip,7.17,12.25,11.25,7.8125,7.905,-0.0925,Worse (<-.05),-0.115,Significantly Worse (<-.10)
-9.0,Less_Activity,No Precip,No Precip,No Precip,6.42,10.0,12.38,8.01,7.9442,0.0658,Better (>.05),0.0988,Better (>.05)
-21.0,Less_Activity,No Precip,No Precip,No Precip,1.5,2.0,4.0,8.19,8.01,0.18,Significantly Better (>.10),0.0988,Better (>.05)
-7.0,Less_Activity,No Precip,No Precip,No Precip,6.17,9.25,13.5,8.065,8.19,-0.125,Significantly Worse (<-.10),0.2129,Significantly Better (>.10)
1.0,Same_Activity,No Precip,No Precip,No Precip,4.25,5.13,3.38,8.03,8.065,-0.035,Slightly Worse (<-.02),-0.035,Slightly Worse (<-.02)
-14.0,Less_Activity,No Precip,No Precip,No Precip,1.83,5.75,13.25,7.94,8.03,-0.09,Worse (<-.05),-0.0975,Worse (<-.05)
24.0,More_Activity,No Precip,No Precip,No Precip,3.17,6.88,7.63,8.0325,8.0017,0.0308,Slightly Better (>.02),0.0463,Slightly Better (>.02)
10.0,More_Activity,No Precip,No Precip,No Precip,1.33,4.75,7.0,8.01,8.0325,-0.0225,Slightly Worse (<-.02),0.0463,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,2.25,5.0,10.25,7.9525,8.01,-0.0575,Worse (<-.05),-0.0071,Nominal Change
7.0,More_Activity,No Precip,No Precip,Light Precip,4.67,1.88,10.08,8.1,7.9525,0.1475,Significantly Better (>.10),-0.0688,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,8.38,10.13,13.25,8.175,8.1,0.075,Better (>.05),0.1188,Significantly Better (>.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,1.83,5.0,9.75,7.99,8.0517,-0.0617,Worse (<-.05),-0.0925,Worse (<-.05)
-5.0,Same_Activity,No Precip,No Precip,No Precip,0.5,1.13,4.13,7.8475,7.99,-0.1425,Significantly Worse (<-.10),-0.0925,Worse (<-.05)
6.0,More_Activity,No Precip,Precip,Precip,5.83,9.15,12.38,7.8,7.8475,-0.0475,Slightly Worse (<-.02),-0.1733,Significantly Worse (<-.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,16.17,17.88,15.13,7.935,7.8,0.135,Significantly Better (>.10),-0.1188,Significantly Worse (<-.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.17,5.63,3.88,7.96,7.935,0.025,Slightly Better (>.02),0.1113,Significantly Better (>.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,0.0,1.75,4.75,7.99,7.98,0.01,Nominal Change,0.015,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,0.5,4.88,6.75,8.1475,7.99,0.1575,Significantly Better (>.10),0.015,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,3.0,7.5,10.0,8.3025,8.1475,0.155,Significantly Better (>.10),0.1625,Significantly Better (>.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,8.92,5.75,8.63,8.295,8.3025,-0.0075,Nominal Change,0.2338,Significantly Better (>.10)
-10.0,Less_Activity,No Precip,No Precip,No Precip,8.67,5.5,9.5,8.085,8.295,-0.21,Significantly Worse (<-.10),0.07,Better (>.05)
-5.0,Same_Activity,No Precip,No Precip,No Precip,1.33,3.38,5.5,8.0625,8.07,-0.0075,Nominal Change,-0.0113,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,4.83,6.63,12.13,7.95,8.0625,-0.1125,Significantly Worse (<-.10),-0.0113,Nominal Change
2.0,Same_Activity,No Precip,No Precip,No Precip,8.08,9.88,13.13,7.8975,7.95,-0.0525,Worse (<-.05),-0.1163,Significantly Worse (<-.10)
-5.0,Same_Activity,No Precip,No Precip,No Precip,8.33,13.75,15.5,8.1075,7.8975,0.21,Significantly Better (>.10),-0.1088,Significantly Worse (<-.10)
-4.0,Same_Activity,No Precip,No Precip,No Precip,7.83,8.5,8.88,8.11,8.1075,0.0025,Nominal Change,0.1838,Significantly Better (>.10)
-4.0,Same_Activity,No Precip,No Precip,No Precip,2.5,6.75,8.75,8.05,8.065,-0.015,Nominal Change,-0.0225,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,4.3,7.0,10.13,8.055,8.05,0.005,Nominal Change,-0.0225,Slightly Worse (<-.02)
4.0,Same_Activity,No Precip,No Precip,No Precip,1.0,4.38,5.63,7.92,8.055,-0.135,Significantly Worse (<-.10),-0.0025,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,10.28,9.83,15.63,7.95,7.92,0.03,Slightly Better (>.02),-0.1325,Significantly Worse (<-.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,8.0,11.25,18.13,7.935,7.94,-0.005,Nominal Change,-0.0075,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,9.25,10.13,17.5,7.81,7.935,-0.125,Significantly Worse (<-.10),-0.0075,Nominal Change
-6.0,Less_Activity,No Precip,No Precip,Light Precip,8.53,2.25,4.88,7.825,7.81,0.015,Nominal Change,-0.1275,Significantly Worse (<-.10)
-5.0,Same_Activity,No Precip,No Precip,No Precip,4.25,4.75,5.75,7.6825,7.825,-0.1425,Significantly Worse (<-.10),-0.0475,Slightly Worse (<-.02)
6.0,More_Activity,No Precip,No Precip,No Precip,5.08,1.5,6.13,7.765,7.6825,0.0825,Better (>.05),-0.135,Significantly Worse (<-.10)
7.0,More_Activity,Light Precip,No Precip,No Precip,8.58,10.63,13.88,7.8075,7.7933,0.0142,Nominal Change,0.0213,Slightly Better (>.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,4.83,7.0,8.88,7.4825,7.8075,-0.325,Significantly Worse (<-.10),0.0213,Slightly Better (>.02)
-4.0,Same_Activity,No Precip,No Precip,No Precip,10.58,9.13,14.75,7.4025,7.4825,-0.08,Worse (<-.05),-0.3179,Significantly Worse (<-.10)
-6.0,Less_Activity,No Precip,No Precip,No Precip,10.17,13.63,16.75,7.55,7.4025,0.1475,Significantly Better (>.10),-0.2425,Significantly Worse (<-.10)
0.0,Same_Activity,No Precip,No Precip,No Precip,5.83,4.63,11.13,7.455,7.55,-0.095,Worse (<-.05),0.1075,Significantly Better (>.10)
-5.0,Same_Activity,No Precip,No Precip,No Precip,15.92,13.63,14.25,7.4592,7.455,0.0042,Nominal Change,-0.0213,Slightly Worse (<-.02)
22.0,More_Activity,No Precip,No Precip,No Precip,2.25,11.0,14.75,7.4675,7.4633,0.0042,Nominal Change,0.0063,Nominal Change
25.0,More_Activity,No Precip,No Precip,No Precip,6.92,6.5,8.63,7.435,7.4675,-0.0325,Slightly Worse (<-.02),0.0063,Nominal Change
14.0,More_Activity,No Precip,No Precip,No Precip,2.92,5.75,8.25,7.4325,7.435,-0.0025,Nominal Change,-0.0304,Slightly Worse (<-.02)
11.0,More_Activity,No Precip,No Precip,No Precip,0.5,3.13,3.25,7.25,7.4325,-0.1825,Significantly Worse (<-.10),-0.0188,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,0.83,0.38,2.75,7.165,7.25,-0.085,Worse (<-.05),-0.1838,Significantly Worse (<-.10)
8.0,More_Activity,No Precip,No Precip,No Precip,1.5,3.5,6.0,7.3108,7.165,0.1458,Significantly Better (>.10),-0.1763,Significantly Worse (<-.10)
-15.0,Less_Activity,No Precip,No Precip,No Precip,0.0,3.25,4.0,7.4567,7.3108,0.1458,Significantly Better (>.10),0.1033,Significantly Better (>.10)
2.0,Same_Activity,No Precip,No Precip,No Precip,5.42,11.63,15.38,7.6025,7.4567,0.1458,Significantly Better (>.10),0.2188,Significantly Better (>.10)
8.0,More_Activity,No Precip,No Precip,No Precip,2.08,1.25,7.38,7.565,7.6025,-0.0375,Slightly Worse (<-.02),0.2188,Significantly Better (>.10)
4.0,Same_Activity,No Precip,No Precip,No Precip,4.75,3.38,8.25,7.5775,7.565,0.0125,Nominal Change,0.0354,Slightly Better (>.02)
14.0,More_Activity,No Precip,No Precip,No Precip,15.67,20.0,24.13,7.565,7.5775,-0.0125,Nominal Change,-0.0063,Nominal Change
18.0,More_Activity,No Precip,No Precip,No Precip,16.75,14.5,19.75,7.565,7.565,0.0,Nominal Change,-0.0063,Nominal Change
-10.0,Less_Activity,No Precip,No Precip,No Precip,13.08,12.55,9.63,7.5333,7.565,-0.0317,Slightly Worse (<-.02),-0.0063,Nominal Change
-26.0,Less_Activity,No Precip,No Precip,No Precip,2.83,8.38,10.25,7.5017,7.5333,-0.0317,Slightly Worse (<-.02),-0.0317,Slightly Worse (<-.02)
2.0,Same_Activity,No Precip,No Precip,No Precip,5.92,7.13,12.75,7.47,7.5017,-0.0317,Slightly Worse (<-.02),-0.0475,Slightly Worse (<-.02)
7.0,More_Activity,No Precip,Light Precip,Light Precip,6.08,9.38,17.25,7.4175,7.47,-0.0525,Worse (<-.05),-0.0475,Slightly Worse (<-.02)
15.0,More_Activity,No Precip,No Precip,No Precip,8.75,8.88,13.88,7.42,7.4175,0.0025,Nominal Change,-0.0683,Worse (<-.05)
14.0,More_Activity,No Precip,No Precip,No Precip,12.5,12.75,15.75,7.365,7.42,-0.055,Worse (<-.05),-0.0238,Slightly Worse (<-.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,0.5,4.0,10.38,7.72,7.365,0.355,Significantly Better (>.10),-0.0538,Worse (<-.05)
-20.0,Less_Activity,No Precip,No Precip,No Precip,10.17,5.88,3.73,7.6517,7.72,-0.0683,Worse (<-.05),0.3275,Significantly Better (>.10)
18.0,More_Activity,No Precip,No Precip,No Precip,4.75,1.13,4.0,7.515,7.5833,-0.0683,Worse (<-.05),-0.1025,Significantly Worse (<-.10)
14.0,More_Activity,No Precip,No Precip,No Precip,6.42,8.75,6.88,7.3775,7.515,-0.1375,Significantly Worse (<-.10),-0.1025,Significantly Worse (<-.10)
22.0,More_Activity,No Precip,No Precip,No Precip,7.08,11.63,18.3,7.38,7.3775,0.0025,Nominal Change,-0.1717,Significantly Worse (<-.10)
4.0,Same_Activity,Light Precip,No Precip,No Precip,7.22,6.65,0.2,7.4525,7.38,0.0725,Better (>.05),-0.0663,Worse (<-.05)
12.0,More_Activity,No Precip,Light Precip,Precip,2.3,5.7,6.98,7.6075,7.4525,0.155,Significantly Better (>.10),0.0738,Better (>.05)
3.0,Same_Activity,No Precip,No Precip,No Precip,6.58,10.13,12.75,7.61,7.6092,8.0E-4,Nominal Change,0.0013,Nominal Change
-5.0,Same_Activity,Light Precip,No Precip,No Precip,10.22,10.25,10.8,7.61,7.61,0.0,Nominal Change,0.0013,Nominal Change
-15.0,Less_Activity,No Precip,No Precip,No Precip,1.92,6.68,9.0,7.56,7.61,-0.05,Worse (<-.05),4.0E-4,Nominal Change
-3.0,Same_Activity,Precip,Precip,Precip,16.3,19.65,18.8,7.535,7.56,-0.025,Slightly Worse (<-.02),-0.05,Worse (<-.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,13.0,14.63,13.88,7.42,7.535,-0.115,Significantly Worse (<-.10),-0.05,Slightly Worse (<-.02)
6.0,More_Activity,No Precip,No Precip,No Precip,4.08,6.25,7.13,7.37,7.3867,-0.0167,Nominal Change,-0.025,Slightly Worse (<-.02)
7.0,More_Activity,No Precip,No Precip,No Precip,1.33,3.75,9.63,7.3725,7.37,0.0025,Nominal Change,-0.025,Slightly Worse (<-.02)
10.0,More_Activity,No Precip,No Precip,No Precip,3.5,4.13,7.88,7.4175,7.3725,0.045,Slightly Better (>.02),-0.0058,Nominal Change
20.0,More_Activity,No Precip,No Precip,No Precip,5.17,12.5,14.0,7.555,7.4175,0.1375,Significantly Better (>.10),0.0463,Slightly Better (>.02)
-10.0,Less_Activity,No Precip,No Precip,No Precip,2.75,4.38,0.75,7.5,7.555,-0.055,Worse (<-.05),0.16,Significantly Better (>.10)
15.0,More_Activity,No Precip,No Precip,No Precip,6.72,6.13,5.5,7.375,7.4167,-0.0417,Slightly Worse (<-.02),-0.0625,Worse (<-.05)
-16.0,Less_Activity,Precip,Light Precip,Light Precip,9.5,10.58,13.05,7.355,7.375,-0.02,Nominal Change,-0.0625,Worse (<-.05)
-7.0,Less_Activity,No Precip,No Precip,No Precip,8.02,4.63,2.45,7.405,7.355,0.05,Slightly Better (>.02),-0.0408,Slightly Worse (<-.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,8.83,8.13,10.25,7.445,7.405,0.04,Slightly Better (>.02),0.04,Slightly Better (>.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,5.83,8.13,10.13,7.41,7.445,-0.035,Slightly Worse (<-.02),0.065,Better (>.05)
1.0,Same_Activity,No Precip,Light Precip,No Precip,11.8,11.68,16.25,7.3675,7.3817,-0.0142,Nominal Change,-0.0213,Slightly Worse (<-.02)
25.0,More_Activity,No Precip,No Precip,No Precip,3.33,4.5,6.5,7.175,7.3675,-0.1925,Significantly Worse (<-.10),-0.0213,Slightly Worse (<-.02)
16.0,More_Activity,No Precip,No Precip,No Precip,5.67,4.5,5.88,7.23,7.175,0.055,Better (>.05),-0.1996,Significantly Worse (<-.10)
-14.0,Less_Activity,No Precip,No Precip,No Precip,3.0,3.13,4.88,7.2125,7.2575,-0.045,Slightly Worse (<-.02),0.055,Better (>.05)
-30.0,Less_Activity,No Precip,No Precip,No Precip,7.67,6.63,6.63,7.265,7.2475,0.0175,Nominal Change,0.0263,Slightly Better (>.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,7.08,2.0,2.25,7.3875,7.265,0.1225,Significantly Better (>.10),0.0263,Slightly Better (>.02)
-39.0,Less_Activity,No Precip,No Precip,No Precip,6.17,6.5,7.38,7.43,7.3875,0.0425,Slightly Better (>.02),0.1313,Significantly Better (>.10)
-5.0,Same_Activity,Light Precip,No Precip,No Precip,19.52,19.5,18.13,7.4625,7.4463,0.0163,Nominal Change,0.0375,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,11.75,9.5,8.25,7.4475,7.4525,-0.005,Nominal Change,-0.0075,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,4.33,6.63,10.63,7.465,7.4475,0.0175,Nominal Change,-0.0075,Nominal Change
-9.0,Less_Activity,No Precip,No Precip,No Precip,8.45,4.0,6.13,7.5875,7.465,0.1225,Significantly Better (>.10),0.015,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,3.5,1.88,10.0,7.59,7.5875,0.0025,Nominal Change,0.1313,Significantly Better (>.10)
-15.0,Less_Activity,No Precip,No Precip,No Precip,7.42,7.75,7.0,7.525,7.59,-0.065,Worse (<-.05),0.0638,Better (>.05)
-16.0,Less_Activity,No Precip,No Precip,No Precip,10.83,11.25,12.75,7.49,7.52,-0.03,Slightly Worse (<-.02),-0.0025,Nominal Change
-13.0,Less_Activity,No Precip,No Precip,No Precip,5.67,10.5,14.63,7.47,7.49,-0.02,Slightly Worse (<-.02),-0.0308,Slightly Worse (<-.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,11.42,10.63,13.63,7.5275,7.47,0.0575,Better (>.05),-0.035,Slightly Worse (<-.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,4.42,0.0,5.5,7.48,7.5275,-0.0475,Slightly Worse (<-.02),0.0475,Slightly Better (>.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,12.88,8.63,6.0,7.31,7.3667,-0.0567,Worse (<-.05),-0.085,Worse (<-.05)
-3.0,Same_Activity,No Precip,No Precip,No Precip,6.92,8.38,8.88,7.2425,7.27,-0.0275,Slightly Worse (<-.02),-0.0683,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,7.0,2.38,2.63,7.21,7.2425,-0.0325,Slightly Worse (<-.02),-0.0475,Slightly Worse (<-.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,1.58,8.13,10.38,7.115,7.21,-0.095,Worse (<-.05),-0.0463,Slightly Worse (<-.02)
-4.0,Same_Activity,No Precip,No Precip,No Precip,4.92,1.38,0.38,7.32,7.2517,0.0683,Better (>.05),0.1025,Significantly Better (>.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,7.03,7.75,4.18,7.24,7.32,-0.08,Worse (<-.05),0.1025,Significantly Better (>.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,7.38,6.58,5.58,7.2125,7.24,-0.0275,Slightly Worse (<-.02),-0.0458,Slightly Worse (<-.02)
-6.0,Less_Activity,Light Precip,No Precip,No Precip,13.22,18.38,20.0,7.04,7.2125,-0.1725,Significantly Worse (<-.10),-0.0675,Worse (<-.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,12.5,9.0,7.75,6.97,7.04,-0.07,Worse (<-.05),-0.1863,Significantly Worse (<-.10)
0.0,Same_Activity,No Precip,No Precip,No Precip,3.73,7.83,9.58,6.935,6.9,0.035,Slightly Better (>.02),-0.01,Nominal Change
